order_id,payment_sequential,payment_type,payment_installments,payment_value
ORD00004894,1,credit_card,3,633.9
ORD00004895,1,credit_card,1,429.63
ORD00004896,1,credit_card,6,418.76
ORD00004897,1,credit_card,6,714.28
ORD00004898,1,credit_card,6,144.94
ORD00004899,1,credit_card,1,1228.92
ORD00004900,1,voucher,1,765.53
ORD00004901,1,credit_card,6,1204.82
ORD00004902,1,boleto,1,263.11
ORD00004903,1,boleto,1,677.86
ORD00004904,1,credit_card,3,94.83
ORD00004905,1,credit_card,12,713.97
ORD00004906,1,boleto,1,191.55
ORD00004907,1,credit_card,3,3581.23
ORD00004908,1,credit_card,2,992.03
ORD00004909,1,credit_card,6,2475.08
ORD00004910,1,credit_card,10,190.46
ORD00004911,1,credit_card,2,2314.16
ORD00004912,1,credit_card,3,439.0
ORD00004913,1,credit_card,1,1034.16
ORD00004914,1,debit_card,1,325.4
ORD00004915,1,credit_card,1,3089.91
ORD00004916,1,credit_card,1,949.07
ORD00004917,1,credit_card,8,429.76
ORD00004918,1,credit_card,3,836.01
ORD00004919,1,credit_card,1,147.44
ORD00004920,1,credit_card,3,1201.07
ORD00004921,1,credit_card,2,2241.06
ORD00004922,1,boleto,1,576.61
ORD00004923,1,credit_card,8,614.29
ORD00004924,1,credit_card,6,1105.76
ORD00004925,1,credit_card,4,893.88
ORD00004926,1,credit_card,2,217.34
ORD00004927,1,credit_card,2,839.17
ORD00004928,1,credit_card,1,169.61
ORD00004929,1,credit_card,10,873.68
ORD00004930,1,boleto,1,925.17
ORD00004931,1,credit_card,3,1741.06
ORD00004932,1,credit_card,10,1132.15
ORD00004933,1,credit_card,10,880.39
ORD00004934,1,credit_card,3,1919.47
ORD00004935,1,credit_card,1,620.02
ORD00004936,1,boleto,1,1750.28
ORD00004937,1,credit_card,1,1162.64
ORD00004938,1,credit_card,2,464.28
ORD00004939,1,credit_card,5,1030.28
ORD00004940,1,boleto,1,988.4
ORD00004941,1,credit_card,8,1001.74
ORD00004942,1,debit_card,1,560.68
ORD00004943,1,credit_card,12,1499.56
ORD00004944,1,credit_card,1,591.95
ORD00004945,1,credit_card,2,1171.84
ORD00004946,1,credit_card,3,780.57
ORD00004947,1,credit_card,2,1190.63
ORD00004948,1,credit_card,1,707.18
ORD00004949,1,credit_card,8,47.89
ORD00004950,1,credit_card,10,977.04
ORD00004951,1,credit_card,3,1203.5
ORD00004952,1,credit_card,1,1109.92
ORD00004953,1,credit_card,3,668.18
ORD00004954,1,credit_card,2,1036.52
ORD00004955,1,credit_card,2,434.25
ORD00004956,1,credit_card,1,793.81
ORD00004957,1,credit_card,2,1828.74
ORD00004958,1,credit_card,3,530.96
ORD00004959,1,credit_card,2,81.35
ORD00004960,1,credit_card,1,634.27
ORD00004961,1,credit_card,8,554.48
ORD00004962,1,credit_card,1,681.94
ORD00004963,1,boleto,1,222.32
ORD00004964,1,credit_card,12,190.15
ORD00004965,1,credit_card,1,1160.38
ORD00004966,1,credit_card,2,947.46
ORD00004967,1,credit_card,2,1534.78
ORD00004968,1,boleto,1,211.48
ORD00004969,1,credit_card,4,874.51
ORD00004970,1,boleto,1,1163.22
ORD00004971,1,credit_card,3,1149.4
ORD00004972,1,boleto,1,796.94
ORD00004973,1,credit_card,5,996.89
ORD00004974,1,credit_card,3,918.74
ORD00004975,1,credit_card,1,421.27
ORD00004976,1,credit_card,3,2445.78
ORD00004977,1,boleto,1,1035.66
ORD00004978,1,credit_card,1,360.22
ORD00004979,1,boleto,1,879.2
ORD00004980,1,boleto,1,724.03
ORD00004981,1,credit_card,2,891.98
ORD00004982,1,credit_card,1,891.3
ORD00004983,1,credit_card,10,868.39
ORD00004984,1,boleto,1,632.42
ORD00004985,1,credit_card,6,1622.62
ORD00004986,1,credit_card,5,77.7
ORD00004987,1,boleto,1,1026.82
ORD00004988,1,credit_card,1,2821.79
ORD00004989,1,boleto,1,1051.52
ORD00004990,1,credit_card,1,591.58
ORD00004991,1,boleto,1,318.79
ORD00004992,1,credit_card,3,731.38
ORD00004993,1,credit_card,2,618.86
ORD00004994,1,credit_card,4,404.74
ORD00004995,1,boleto,1,510.94
ORD00004996,1,credit_card,1,1048.27
ORD00004997,1,credit_card,3,611.34
ORD00004998,1,credit_card,6,545.31
ORD00004999,1,boleto,1,593.41
ORD00005000,1,credit_card,1,688.55
ORD00005001,1,credit_card,10,957.17
ORD00005002,1,boleto,1,159.78
ORD00005003,1,boleto,1,1728.56
ORD00005004,1,credit_card,12,448.11
ORD00005005,1,credit_card,2,1855.04
ORD00005006,1,credit_card,4,994.83
ORD00005007,1,boleto,1,960.38
ORD00005008,1,boleto,1,1899.27
ORD00005009,1,boleto,1,1216.56
ORD00005010,1,credit_card,3,1068.49
ORD00005011,1,credit_card,1,1821.48
ORD00005012,1,credit_card,1,1840.32
ORD00005013,1,credit_card,3,1511.63
ORD00005014,1,credit_card,8,812.96
ORD00005015,1,voucher,1,1178.61
ORD00005016,1,credit_card,1,966.56
ORD00005017,1,voucher,1,663.84
ORD00005018,1,boleto,1,363.82
ORD00005019,1,boleto,1,2615.9
ORD00005020,1,credit_card,3,933.4
ORD00005021,1,credit_card,1,881.3
ORD00005022,1,credit_card,3,1167.22
ORD00005023,1,credit_card,2,1596.95
ORD00005024,1,credit_card,6,379.48
ORD00005025,1,credit_card,5,788.67
ORD00005026,1,credit_card,2,1246.79
ORD00005027,1,boleto,1,2355.91
ORD00005028,1,boleto,1,1299.76
ORD00005029,1,credit_card,1,1240.14
ORD00005030,1,boleto,1,699.01
ORD00005031,1,credit_card,5,823.96
ORD00005032,1,credit_card,5,637.15
ORD00005033,1,credit_card,1,1236.37
ORD00005034,1,credit_card,2,2339.95
ORD00005035,1,credit_card,1,493.49
ORD00005036,1,credit_card,8,1029.31
ORD00005037,1,credit_card,3,870.35
ORD00005038,1,boleto,1,212.41
ORD00005039,1,voucher,1,1325.46
ORD00005040,1,boleto,1,207.01
ORD00005041,1,credit_card,1,3034.01
ORD00005042,1,credit_card,1,512.33
ORD00005043,1,credit_card,3,1446.91
ORD00005044,1,credit_card,10,68.46
ORD00005045,1,boleto,1,777.67
ORD00005046,1,credit_card,4,492.11
ORD00005047,1,voucher,1,1181.84
ORD00005048,1,credit_card,1,1214.52
ORD00005049,1,credit_card,2,690.06
ORD00005050,1,credit_card,1,805.15
ORD00005051,1,credit_card,3,1016.36
ORD00005052,1,credit_card,4,91.03
ORD00005053,1,credit_card,10,332.69
ORD00005054,1,credit_card,1,1641.25
ORD00005055,1,credit_card,3,174.34
ORD00005056,1,credit_card,3,1657.09
ORD00005057,1,credit_card,3,402.5
ORD00005058,1,credit_card,4,1612.64
ORD00005059,1,credit_card,3,1323.31
ORD00005060,1,voucher,1,88.7
ORD00005061,1,credit_card,1,211.27
ORD00005062,1,credit_card,10,317.18
ORD00005063,1,credit_card,4,179.16
ORD00005064,1,boleto,1,2199.01
ORD00005065,1,credit_card,1,925.93
ORD00005066,1,credit_card,2,59.47
ORD00005067,1,boleto,1,1213.64
ORD00005068,1,credit_card,4,955.4
ORD00005069,1,credit_card,4,977.35
ORD00005070,1,credit_card,4,922.91
ORD00005071,1,credit_card,12,251.09
ORD00005072,1,boleto,1,608.65
ORD00005073,1,credit_card,6,1159.0
ORD00005074,1,credit_card,5,910.86
ORD00005075,1,credit_card,1,1986.62
ORD00005076,1,boleto,1,148.86
ORD00005077,1,credit_card,5,1095.32
ORD00005078,1,credit_card,3,1159.13
ORD00005079,1,credit_card,2,352.8
ORD00005080,1,boleto,1,557.44
ORD00005081,1,credit_card,3,132.74
ORD00005082,1,credit_card,5,789.9
ORD00005083,1,credit_card,3,370.61
ORD00005084,1,boleto,1,823.35
ORD00005085,1,debit_card,1,106.03
ORD00005086,1,credit_card,1,1077.02
ORD00005087,1,credit_card,10,580.43
ORD00005088,1,credit_card,6,1005.79
ORD00005089,1,credit_card,3,2196.63
ORD00005090,1,credit_card,1,168.01
ORD00005091,1,credit_card,2,498.89
ORD00005092,1,credit_card,1,98.65
ORD00005093,1,credit_card,10,547.88
ORD00005094,1,boleto,1,259.56
ORD00005095,1,credit_card,2,914.32
ORD00005096,1,credit_card,1,695.04
ORD00005097,1,credit_card,4,1012.02
ORD00005098,1,boleto,1,1057.41
ORD00005099,1,boleto,1,1823.94
ORD00005100,1,credit_card,10,1072.45
ORD00005101,1,credit_card,6,1903.98
ORD00005102,1,boleto,1,1111.72
ORD00005103,1,credit_card,1,1901.86
ORD00005104,1,credit_card,10,1445.81
ORD00005105,1,boleto,1,1455.51
ORD00005106,1,boleto,1,2694.36
ORD00005107,1,credit_card,12,659.67
ORD00005108,1,credit_card,4,199.19
ORD00005109,1,credit_card,1,387.96
ORD00005110,1,credit_card,10,146.4
ORD00005111,1,boleto,1,183.22
ORD00005112,1,credit_card,3,882.82
ORD00005113,1,voucher,1,768.13
ORD00005114,1,credit_card,1,1088.3
ORD00005115,1,credit_card,4,406.23
ORD00005116,1,credit_card,2,214.09
ORD00005117,1,credit_card,4,2276.58
ORD00005118,1,credit_card,1,1145.61
ORD00005119,1,credit_card,1,634.66
ORD00005120,1,credit_card,6,593.77
ORD00005121,1,boleto,1,626.84
ORD00005122,1,credit_card,10,834.56
ORD00005123,1,credit_card,5,1456.92
ORD00005124,1,credit_card,3,1683.78
ORD00005125,1,credit_card,6,372.67
ORD00005126,1,credit_card,1,206.14
ORD00005127,1,credit_card,2,462.75
ORD00005128,1,credit_card,4,2509.55
ORD00005129,1,credit_card,5,1083.71
ORD00005130,1,credit_card,4,2119.46
ORD00005131,1,credit_card,12,341.19
ORD00005132,1,credit_card,6,1197.41
ORD00005133,1,credit_card,12,777.14
ORD00005134,1,credit_card,3,766.82
ORD00005135,1,credit_card,4,757.01
ORD00005136,1,credit_card,1,500.11
ORD00005137,1,boleto,1,1092.33
ORD00005138,1,boleto,1,719.31
ORD00005139,1,credit_card,1,1812.16
ORD00005140,1,credit_card,2,3139.01
ORD00005141,1,credit_card,8,310.37
ORD00005142,1,boleto,1,368.91
ORD00005143,1,credit_card,6,248.27
ORD00005144,1,credit_card,1,606.03
ORD00005145,1,boleto,1,1582.39
ORD00005146,1,boleto,1,120.99
ORD00005147,1,credit_card,4,400.95
ORD00005148,1,credit_card,5,87.91
ORD00005149,1,credit_card,8,742.5
ORD00005150,1,credit_card,2,647.82
ORD00005151,1,credit_card,4,1184.66
ORD00005152,1,boleto,1,848.48
ORD00005153,1,credit_card,8,105.64
ORD00005154,1,credit_card,1,3725.42
ORD00005155,1,credit_card,5,1132.27
ORD00005156,1,credit_card,2,746.31
ORD00005157,1,credit_card,4,2312.78
ORD00005158,1,credit_card,6,955.32
ORD00005159,1,boleto,1,1330.94
ORD00005160,1,credit_card,1,138.73
ORD00005161,1,credit_card,8,1037.52
ORD00005162,1,boleto,1,1399.51
ORD00005163,1,boleto,1,465.36
ORD00005164,1,credit_card,3,771.1
ORD00005165,1,credit_card,6,212.95
ORD00005166,1,boleto,1,2102.28
ORD00005167,1,credit_card,5,471.54
ORD00005168,1,credit_card,10,388.93
ORD00005169,1,boleto,1,701.88
ORD00005170,1,credit_card,10,3447.46
ORD00005171,1,credit_card,2,260.7
ORD00005172,1,credit_card,2,547.44
ORD00005173,1,credit_card,8,2595.99
ORD00005174,1,credit_card,8,637.3
ORD00005175,1,credit_card,4,1015.43
ORD00005176,1,boleto,1,478.56
ORD00005177,1,credit_card,4,976.36
ORD00005178,1,credit_card,6,1201.99
ORD00005179,1,credit_card,1,258.89
ORD00005180,1,boleto,1,2158.17
ORD00005181,1,credit_card,2,652.22
ORD00005182,1,credit_card,3,797.3
ORD00005183,1,credit_card,10,1508.62
ORD00005184,1,credit_card,1,475.41
ORD00005185,1,credit_card,4,923.47
ORD00005186,1,boleto,1,139.53
ORD00005187,1,voucher,1,1350.33
ORD00005188,1,credit_card,6,1913.2
ORD00005189,1,credit_card,1,1484.99
ORD00005190,1,boleto,1,979.45
ORD00005191,1,credit_card,2,719.86
ORD00005192,1,boleto,1,1085.97
ORD00005193,1,credit_card,1,462.15
ORD00005194,1,credit_card,2,1070.53
ORD00005195,1,voucher,1,1099.85
ORD00005196,1,credit_card,2,1248.69
ORD00005197,1,credit_card,8,2209.31
ORD00005198,1,credit_card,1,698.07
ORD00005199,1,boleto,1,1184.91
ORD00005200,1,credit_card,3,1020.76
ORD00005201,1,boleto,1,1068.14
ORD00005202,1,credit_card,8,788.02
ORD00005203,1,debit_card,1,1215.95
ORD00005204,1,credit_card,2,1544.7
ORD00005205,1,credit_card,6,955.04
ORD00005206,1,boleto,1,429.98
ORD00005207,1,credit_card,1,719.45
ORD00005208,1,voucher,1,990.9
ORD00005209,1,credit_card,6,1152.9
ORD00005210,1,credit_card,6,952.91
ORD00005211,1,credit_card,1,485.09
ORD00005212,1,credit_card,6,3233.73
ORD00005213,1,boleto,1,964.82
ORD00005214,1,boleto,1,2053.62
ORD00005215,1,credit_card,1,1496.24
ORD00005216,1,credit_card,1,825.74
ORD00005217,1,credit_card,1,1539.25
ORD00005218,1,boleto,1,1111.21
ORD00005219,1,boleto,1,1543.77
ORD00005220,1,credit_card,12,298.43
ORD00005221,1,voucher,1,122.83
ORD00005222,1,credit_card,4,1065.23
ORD00005223,1,credit_card,3,515.26
ORD00005224,1,credit_card,2,1553.62
ORD00005225,1,credit_card,3,369.32
ORD00005226,1,credit_card,4,973.96
ORD00005227,1,credit_card,5,1446.69
ORD00005228,1,boleto,1,267.11
ORD00005229,1,credit_card,3,1166.54
ORD00005230,1,credit_card,8,199.51
ORD00005231,1,credit_card,3,2014.22
ORD00005232,1,credit_card,2,1711.04
ORD00005233,1,credit_card,1,111.16
ORD00005234,1,credit_card,1,1225.62
ORD00005235,1,credit_card,1,907.25
ORD00005236,1,credit_card,1,1027.1
ORD00005237,1,boleto,1,876.59
ORD00005238,1,credit_card,2,2033.23
ORD00005239,1,boleto,1,1666.45
ORD00005240,1,credit_card,4,490.89
ORD00005241,1,voucher,1,2384.18
ORD00005242,1,credit_card,1,895.56
ORD00005243,1,boleto,1,1057.25
ORD00005244,1,credit_card,2,665.05
ORD00005245,1,credit_card,12,64.34
ORD00005246,1,boleto,1,1389.89
ORD00005247,1,boleto,1,794.3
ORD00005248,1,boleto,1,1106.44
ORD00005249,1,credit_card,1,325.58
ORD00005250,1,credit_card,1,75.26
ORD00005251,1,credit_card,12,463.09
ORD00005252,1,credit_card,3,484.45
ORD00005253,1,boleto,1,1154.69
ORD00005254,1,credit_card,1,739.36
ORD00005255,1,debit_card,1,2503.29
ORD00005256,1,credit_card,6,470.4
ORD00005257,1,voucher,1,1909.57
ORD00005258,1,credit_card,4,453.95
ORD00005259,1,credit_card,2,2961.35
ORD00005260,1,credit_card,2,689.27
ORD00005261,1,boleto,1,676.56
ORD00005262,1,boleto,1,288.2
ORD00005263,1,credit_card,6,373.45
ORD00005264,1,credit_card,5,188.71
ORD00005265,1,credit_card,3,1075.56
ORD00005266,1,credit_card,1,321.4
ORD00005267,1,debit_card,1,990.91
ORD00005268,1,credit_card,1,901.52
ORD00005269,1,credit_card,4,1797.66
ORD00005270,1,credit_card,1,977.35
ORD00005271,1,credit_card,1,2510.44
ORD00005272,1,boleto,1,989.29
ORD00005273,1,credit_card,12,353.73
ORD00005274,1,credit_card,3,1025.77
ORD00005275,1,boleto,1,590.62
ORD00005276,1,credit_card,10,2025.89
ORD00005277,1,credit_card,8,462.55
ORD00005278,1,credit_card,1,1033.83
ORD00005279,1,credit_card,6,683.93
ORD00005280,1,credit_card,10,579.36
ORD00005281,1,credit_card,1,2331.52
ORD00005282,1,credit_card,1,938.73
ORD00005283,1,credit_card,6,735.44
ORD00005284,1,credit_card,2,1347.36
ORD00005285,1,credit_card,2,1026.53
ORD00005286,1,credit_card,1,725.64
ORD00005287,1,credit_card,4,951.21
ORD00005288,1,credit_card,5,2198.38
ORD00005289,1,voucher,1,512.01
ORD00005290,1,credit_card,10,1099.73
ORD00005291,1,credit_card,1,540.78
ORD00005292,1,credit_card,1,239.33
ORD00005293,1,credit_card,1,419.2
ORD00005294,1,boleto,1,184.19
ORD00005295,1,boleto,1,1003.3
ORD00005296,1,credit_card,1,916.44
ORD00005297,1,credit_card,8,282.58
ORD00005298,1,credit_card,8,140.57
ORD00005299,1,voucher,1,2077.83
ORD00005300,1,credit_card,1,247.42
ORD00005301,1,credit_card,5,521.39
ORD00005302,1,credit_card,1,617.75
ORD00005303,1,credit_card,8,1178.53
ORD00005304,1,boleto,1,918.13
ORD00005305,1,boleto,1,1171.05
ORD00005306,1,credit_card,5,1337.07
ORD00005307,1,boleto,1,1958.61
ORD00005308,1,boleto,1,1592.93
ORD00005309,1,boleto,1,92.03
ORD00005310,1,boleto,1,234.28
ORD00005311,1,boleto,1,945.61
ORD00005312,1,credit_card,1,680.63
ORD00005313,1,boleto,1,305.72
ORD00005314,1,credit_card,10,1943.58
ORD00005315,1,credit_card,6,517.6
ORD00005316,1,credit_card,1,342.01
ORD00005317,1,credit_card,1,699.34
ORD00005318,1,credit_card,10,989.46
ORD00005319,1,boleto,1,365.46
ORD00005320,1,credit_card,1,1344.17
ORD00005321,1,credit_card,1,504.88
ORD00005322,1,credit_card,1,1149.0
ORD00005323,1,credit_card,2,729.49
ORD00005324,1,credit_card,1,735.53
ORD00005325,1,credit_card,4,2163.15
ORD00005326,1,credit_card,6,2231.58
ORD00005327,1,boleto,1,329.93
ORD00005328,1,credit_card,4,2366.5
ORD00005329,1,credit_card,4,889.41
ORD00005330,1,credit_card,4,1449.21
ORD00005331,1,credit_card,10,332.83
ORD00005332,1,credit_card,4,1476.31
ORD00005333,1,credit_card,5,1141.77
ORD00005334,1,credit_card,2,1106.22
ORD00005335,1,credit_card,1,476.64
ORD00005336,1,voucher,1,519.66
ORD00005337,1,credit_card,1,1439.88
ORD00005338,1,credit_card,1,1050.79
ORD00005339,1,credit_card,1,1176.3
ORD00005340,1,boleto,1,253.7
ORD00005341,1,boleto,1,415.84
ORD00005342,1,credit_card,10,554.53
ORD00005343,1,credit_card,12,1086.96
ORD00005344,1,credit_card,1,871.54
ORD00005345,1,credit_card,2,1990.87
ORD00005346,1,credit_card,1,182.6
ORD00005347,1,credit_card,3,1803.14
ORD00005348,1,credit_card,8,1033.92
ORD00005349,1,boleto,1,963.55
ORD00005350,1,credit_card,3,1677.39
ORD00005351,1,boleto,1,1544.0
ORD00005352,1,credit_card,10,641.29
ORD00005353,1,debit_card,1,505.85
ORD00005354,1,voucher,1,1164.54
ORD00005355,1,credit_card,3,433.67
ORD00005356,1,credit_card,12,886.38
ORD00005357,1,boleto,1,672.65
ORD00005358,1,boleto,1,826.93
ORD00005359,1,boleto,1,1124.59
ORD00005360,1,credit_card,1,937.14
ORD00005361,1,credit_card,1,1305.41
ORD00005362,1,credit_card,4,3016.57
ORD00005363,1,credit_card,10,947.02
ORD00005364,1,boleto,1,2411.62
ORD00005365,1,debit_card,1,709.62
ORD00005366,1,credit_card,5,1020.82
ORD00005367,1,credit_card,6,281.95
ORD00005368,1,credit_card,4,89.98
ORD00005369,1,credit_card,1,843.47
ORD00005370,1,boleto,1,701.76
ORD00005371,1,credit_card,3,864.45
ORD00005372,1,credit_card,2,1747.01
ORD00005373,1,credit_card,6,947.17
ORD00005374,1,credit_card,1,268.77
ORD00005375,1,credit_card,2,653.69
ORD00005376,1,credit_card,5,733.1
ORD00005377,1,credit_card,1,229.32
ORD00005378,1,credit_card,1,2149.17
ORD00005379,1,credit_card,4,109.9
ORD00005380,1,credit_card,3,478.38
ORD00005381,1,boleto,1,2108.08
ORD00005382,1,voucher,1,956.57
ORD00005383,1,boleto,1,967.29
ORD00005384,1,credit_card,5,2080.64
ORD00005385,1,credit_card,3,516.18
ORD00005386,1,credit_card,3,2934.45
ORD00005387,1,credit_card,6,958.9
ORD00005388,1,boleto,1,397.82
ORD00005389,1,credit_card,3,2345.41
ORD00005390,1,credit_card,3,1624.34
ORD00005391,1,credit_card,1,980.78
ORD00005392,1,credit_card,1,981.69
ORD00005393,1,voucher,1,1685.57
ORD00005394,1,boleto,1,655.03
ORD00005395,1,boleto,1,226.86
ORD00005396,1,credit_card,3,305.9
ORD00005397,1,credit_card,5,824.87
ORD00005398,1,credit_card,2,1219.07
ORD00005399,1,credit_card,1,505.02
ORD00005400,1,credit_card,3,1255.6
ORD00005401,1,debit_card,1,1234.76
ORD00005402,1,credit_card,1,916.81
ORD00005403,1,credit_card,1,1171.21
ORD00005404,1,credit_card,1,1574.6
ORD00005405,1,credit_card,12,2663.89
ORD00005406,1,boleto,1,1153.69
ORD00005407,1,credit_card,1,2003.56
ORD00005408,1,voucher,1,1571.04
ORD00005409,1,credit_card,10,703.0
ORD00005410,1,voucher,1,1155.17
ORD00005411,1,credit_card,1,1304.15
ORD00005412,1,credit_card,2,2028.72
ORD00005413,1,credit_card,8,1198.26
ORD00005414,1,credit_card,10,695.03
ORD00005415,1,credit_card,10,1275.95
ORD00005416,1,credit_card,2,376.24
ORD00005417,1,credit_card,10,2905.26
ORD00005418,1,debit_card,1,1153.1
ORD00005419,1,credit_card,1,430.43
ORD00005420,1,voucher,1,661.47
ORD00005421,1,credit_card,1,533.13
ORD00005422,1,credit_card,12,576.12
ORD00005423,1,credit_card,2,859.73
ORD00005424,1,voucher,1,1244.05
ORD00005425,1,credit_card,3,945.47
ORD00005426,1,credit_card,5,1738.23
ORD00005427,1,credit_card,1,447.31
ORD00005428,1,credit_card,1,902.94
ORD00005429,1,boleto,1,1346.55
ORD00005430,1,credit_card,2,3482.53
ORD00005431,1,credit_card,4,1207.24
ORD00005432,1,credit_card,3,1207.81
ORD00005433,1,credit_card,2,991.16
ORD00005434,1,credit_card,4,450.22
ORD00005435,1,credit_card,4,273.92
ORD00005436,1,boleto,1,994.95
ORD00005437,1,credit_card,8,2035.18
ORD00005438,1,credit_card,2,1045.11
ORD00005439,1,credit_card,1,833.25
ORD00005440,1,boleto,1,518.41
ORD00005441,1,credit_card,3,2516.35
ORD00005442,1,credit_card,3,1041.41
ORD00005443,1,credit_card,4,1154.59
ORD00005444,1,credit_card,6,496.88
ORD00005445,1,credit_card,10,535.54
ORD00005446,1,boleto,1,1076.03
ORD00005447,1,boleto,1,766.76
ORD00005448,1,credit_card,10,463.58
ORD00005449,1,boleto,1,1075.9
ORD00005450,1,credit_card,8,1104.87
ORD00005451,1,credit_card,4,170.93
ORD00005452,1,credit_card,1,2648.25
ORD00005453,1,credit_card,4,229.97
ORD00005454,1,credit_card,5,198.11
ORD00005455,1,credit_card,3,490.08
ORD00005456,1,boleto,1,650.1
ORD00005457,1,credit_card,8,1018.78
ORD00005458,1,credit_card,1,1644.71
ORD00005459,1,credit_card,1,999.03
ORD00005460,1,credit_card,8,1229.73
ORD00005461,1,credit_card,1,1270.03
ORD00005462,1,boleto,1,1613.15
ORD00005463,1,credit_card,3,900.35
ORD00005464,1,credit_card,3,388.3
ORD00005465,1,boleto,1,54.03
ORD00005466,1,credit_card,8,766.13
ORD00005467,1,credit_card,1,2692.67
ORD00005468,1,credit_card,3,1039.63
ORD00005469,1,credit_card,6,465.25
ORD00005470,1,credit_card,4,727.58
ORD00005471,1,voucher,1,834.48
ORD00005472,1,credit_card,10,1181.84
ORD00005473,1,credit_card,1,1039.36
ORD00005474,1,credit_card,6,3230.51
ORD00005475,1,credit_card,3,1040.39
ORD00005476,1,credit_card,1,688.75
ORD00005477,1,boleto,1,1458.71
ORD00005478,1,credit_card,1,191.37
ORD00005479,1,voucher,1,1618.3
ORD00005480,1,credit_card,3,381.25
ORD00005481,1,credit_card,6,594.23
ORD00005482,1,credit_card,3,385.64
ORD00005483,1,credit_card,1,1696.66
ORD00005484,1,credit_card,4,541.34
ORD00005485,1,credit_card,6,1595.0
ORD00005486,1,boleto,1,839.31
ORD00005487,1,boleto,1,1165.54
ORD00005488,1,credit_card,4,286.37
ORD00005489,1,boleto,1,337.78
ORD00005490,1,credit_card,1,956.88
ORD00005491,1,credit_card,1,1156.09
ORD00005492,1,boleto,1,866.5
ORD00005493,1,credit_card,4,691.85
ORD00005494,1,credit_card,6,219.31
ORD00005495,1,boleto,1,643.52
ORD00005496,1,credit_card,2,1589.06
ORD00005497,1,credit_card,4,1959.63
ORD00005498,1,credit_card,6,245.95
ORD00005499,1,boleto,1,563.75
ORD00005500,1,credit_card,2,1356.78
ORD00005501,1,credit_card,4,1466.86
ORD00005502,1,credit_card,8,782.64
ORD00005503,1,credit_card,2,547.93
ORD00005504,1,credit_card,1,1661.06
ORD00005505,1,credit_card,8,185.19
ORD00005506,1,credit_card,1,59.42
ORD00005507,1,credit_card,3,218.8
ORD00005508,1,debit_card,1,793.06
ORD00005509,1,credit_card,5,483.32
ORD00005510,1,voucher,1,1036.39
ORD00005511,1,credit_card,2,518.37
ORD00005512,1,credit_card,2,531.57
ORD00005513,1,credit_card,1,2462.57
ORD00005514,1,credit_card,1,609.97
ORD00005515,1,boleto,1,386.01
ORD00005516,1,boleto,1,551.31
ORD00005517,1,credit_card,1,1385.6
ORD00005518,1,credit_card,1,563.04
ORD00005519,1,credit_card,12,1371.39
